table(i,j), i, j = 2.2560e+01, 0, 0
table(i,j), i, j = 2.2586e+01, 0, 1
table(i,j), i, j = 2.2604e+01, 0, 2
table(i,j), i, j = 2.2623e+01, 0, 3
table(i,j), i, j = 2.2644e+01, 0, 4
table(i,j), i, j = 2.2666e+01, 0, 5
table(i,j), i, j = 2.2690e+01, 0, 6
table(i,j), i, j = 2.2715e+01, 0, 7
table(i,j), i, j = 2.2742e+01, 0, 8
table(i,j), i, j = 2.2772e+01, 0, 9
table(i,j), i, j = 2.2803e+01, 0, 10
table(i,j), i, j = 2.2837e+01, 0, 11
table(i,j), i, j = 2.2873e+01, 0, 12
table(i,j), i, j = 2.2895e+01, 0, 13
table(i,j), i, j = 2.2916e+01, 0, 14
table(i,j), i, j = 2.2939e+01, 0, 15
table(i,j), i, j = 2.2963e+01, 0, 16
table(i,j), i, j = 2.2990e+01, 0, 17
table(i,j), i, j = 2.3019e+01, 0, 18
table(i,j), i, j = 2.3051e+01, 0, 19
table(i,j), i, j = 2.3085e+01, 0, 20
table(i,j), i, j = 2.3122e+01, 0, 21
table(i,j), i, j = 2.3163e+01, 0, 22
table(i,j), i, j = 2.3193e+01, 0, 23
table(i,j), i, j = 2.3218e+01, 0, 24
table(i,j), i, j = 2.3244e+01, 0, 25
table(i,j), i, j = 2.3274e+01, 0, 26
table(i,j), i, j = 2.3306e+01, 0, 27
table(i,j), i, j = 2.3341e+01, 0, 28
table(i,j), i, j = 2.3380e+01, 0, 29
table(i,j), i, j = 2.3423e+01, 0, 30
table(i,j), i, j = 2.3470e+01, 0, 31
table(i,j), i, j = 2.3501e+01, 0, 32
table(i,j), i, j = 2.3530e+01, 0, 33
table(i,j), i, j = 2.3562e+01, 0, 34
table(i,j), i, j = 2.3597e+01, 0, 35
table(i,j), i, j = 2.3636e+01, 0, 36
table(i,j), i, j = 2.3680e+01, 0, 37
table(i,j), i, j = 2.3728e+01, 0, 38
table(i,j), i, j = 2.3781e+01, 0, 39
table(i,j), i, j = 2.3811e+01, 0, 40
table(i,j), i, j = 2.3844e+01, 0, 41
table(i,j), i, j = 2.3880e+01, 0, 42
table(i,j), i, j = 2.3921e+01, 0, 43
table(i,j), i, j = 2.3967e+01, 0, 44
table(i,j), i, j = 2.4018e+01, 0, 45
table(i,j), i, j = 2.4074e+01, 0, 46
table(i,j), i, j = 2.4110e+01, 0, 47
table(i,j), i, j = 2.4145e+01, 0, 48
table(i,j), i, j = 2.4184e+01, 0, 49
table(i,j), i, j = 2.4228e+01, 0, 50
table(i,j), i, j = 2.4277e+01, 0, 51
table(i,j), i, j = 2.4332e+01, 0, 52
table(i,j), i, j = 2.4388e+01, 0, 53
table(i,j), i, j = 2.4422e+01, 0, 54
table(i,j), i, j = 2.4460e+01, 0, 55
table(i,j), i, j = 2.4503e+01, 0, 56
table(i,j), i, j = 2.4551e+01, 0, 57
table(i,j), i, j = 2.4604e+01, 0, 58
table(i,j), i, j = 2.4664e+01, 0, 59
table(i,j), i, j = 2.4708e+01, 0, 60
table(i,j), i, j = 2.4745e+01, 0, 61
table(i,j), i, j = 2.4787e+01, 0, 62
table(i,j), i, j = 2.4834e+01, 0, 63
table(i,j), i, j = 2.4887e+01, 0, 64
table(i,j), i, j = 2.4945e+01, 0, 65
table(i,j), i, j = 2.4999e+01, 0, 66
table(i,j), i, j = 2.5035e+01, 0, 67
table(i,j), i, j = 2.5077e+01, 0, 68
table(i,j), i, j = 2.5123e+01, 0, 69
table(i,j), i, j = 2.5175e+01, 0, 70
table(i,j), i, j = 2.5234e+01, 0, 71
table(i,j), i, j = 2.5293e+01, 0, 72
table(i,j), i, j = 2.5329e+01, 0, 73
table(i,j), i, j = 2.5371e+01, 0, 74
table(i,j), i, j = 2.5417e+01, 0, 75
table(i,j), i, j = 2.5468e+01, 0, 76
table(i,j), i, j = 2.5526e+01, 0, 77
table(i,j), i, j = 2.5589e+01, 0, 78
table(i,j), i, j = 2.5626e+01, 0, 79
table(i,j), i, j = 2.5667e+01, 0, 80
table(i,j), i, j = 2.5712e+01, 0, 81
table(i,j), i, j = 2.5764e+01, 0, 82
table(i,j), i, j = 2.5822e+01, 0, 83
table(i,j), i, j = 2.5886e+01, 0, 84
table(i,j), i, j = 2.5924e+01, 0, 85
table(i,j), i, j = 2.5964e+01, 0, 86
table(i,j), i, j = 2.6010e+01, 0, 87
table(i,j), i, j = 2.6061e+01, 0, 88
table(i,j), i, j = 2.6119e+01, 0, 89
table(i,j), i, j = 2.6183e+01, 0, 90
table(i,j), i, j = 2.6222e+01, 0, 91
table(i,j), i, j = 2.6263e+01, 0, 92
table(i,j), i, j = 2.6308e+01, 0, 93
table(i,j), i, j = 2.6359e+01, 0, 94
table(i,j), i, j = 2.6417e+01, 0, 95
table(i,j), i, j = 2.6481e+01, 0, 96
table(i,j), i, j = 2.6522e+01, 0, 97
table(i,j), i, j = 2.6562e+01, 0, 98
table(i,j), i, j = 2.6607e+01, 0, 99
table(i,j), i, j = 2.6658e+01, 0, 100
table(i,j), i, j = 2.6715e+01, 0, 101
table(i,j), i, j = 2.6779e+01, 0, 102
table(i,j), i, j = 2.6821e+01, 0, 103
table(i,j), i, j = 2.6862e+01, 0, 104
table(i,j), i, j = 2.6907e+01, 0, 105
table(i,j), i, j = 2.6958e+01, 0, 106
table(i,j), i, j = 2.7015e+01, 0, 107
table(i,j), i, j = 2.7078e+01, 0, 108
table(i,j), i, j = 2.7121e+01, 0, 109
table(i,j), i, j = 2.7162e+01, 0, 110
table(i,j), i, j = 2.7207e+01, 0, 111
table(i,j), i, j = 2.7257e+01, 0, 112
table(i,j), i, j = 2.7314e+01, 0, 113
table(i,j), i, j = 2.7378e+01, 0, 114
table(i,j), i, j = 2.7421e+01, 0, 115
table(i,j), i, j = 2.7462e+01, 0, 116
table(i,j), i, j = 2.7507e+01, 0, 117
table(i,j), i, j = 2.7557e+01, 0, 118
table(i,j), i, j = 2.7614e+01, 0, 119
table(i,j), i, j = 2.7677e+01, 0, 120
table(i,j), i, j = 2.7722e+01, 0, 121
table(i,j), i, j = 2.7762e+01, 0, 122
table(i,j), i, j = 2.7806e+01, 0, 123
table(i,j), i, j = 2.7857e+01, 0, 124
table(i,j), i, j = 2.7913e+01, 0, 125
table(i,j), i, j = 2.7977e+01, 0, 126
table(i,j), i, j = 2.8022e+01, 0, 127
table(i,j), i, j = 2.8062e+01, 0, 128
table(i,j), i, j = 2.8106e+01, 0, 129
table(i,j), i, j = 2.8157e+01, 0, 130
table(i,j), i, j = 2.8213e+01, 0, 131
table(i,j), i, j = 2.8276e+01, 0, 132
table(i,j), i, j = 2.8322e+01, 0, 133
table(i,j), i, j = 2.8362e+01, 0, 134
table(i,j), i, j = 2.8406e+01, 0, 135
table(i,j), i, j = 2.8457e+01, 0, 136
table(i,j), i, j = 2.8513e+01, 0, 137
table(i,j), i, j = 2.8576e+01, 0, 138
table(i,j), i, j = 2.8622e+01, 0, 139
table(i,j), i, j = 2.8662e+01, 0, 140
table(i,j), i, j = 2.8706e+01, 0, 141
table(i,j), i, j = 2.8756e+01, 0, 142
table(i,j), i, j = 2.8812e+01, 0, 143
table(i,j), i, j = 2.8875e+01, 0, 144
table(i,j), i, j = 2.8922e+01, 0, 145
table(i,j), i, j = 2.8962e+01, 0, 146
table(i,j), i, j = 2.9006e+01, 0, 147
table(i,j), i, j = 2.9056e+01, 0, 148
table(i,j), i, j = 2.9112e+01, 0, 149
table(i,j), i, j = 2.9175e+01, 0, 150
table(i,j), i, j = 2.9223e+01, 0, 151
table(i,j), i, j = 2.9262e+01, 0, 152
table(i,j), i, j = 2.9307e+01, 0, 153
table(i,j), i, j = 2.9356e+01, 0, 154
table(i,j), i, j = 2.9412e+01, 0, 155
table(i,j), i, j = 2.9475e+01, 0, 156
table(i,j), i, j = 2.9523e+01, 0, 157
table(i,j), i, j = 2.9562e+01, 0, 158
table(i,j), i, j = 2.9607e+01, 0, 159
table(i,j), i, j = 2.9656e+01, 0, 160
