table(i,j), i, j = 2.11875e+01, 0, 0
table(i,j), i, j = 2.12130e+01, 0, 1
table(i,j), i, j = 2.12400e+01, 0, 2
table(i,j), i, j = 2.12684e+01, 0, 3
table(i,j), i, j = 2.12985e+01, 0, 4
table(i,j), i, j = 2.13302e+01, 0, 5
table(i,j), i, j = 2.13636e+01, 0, 6
table(i,j), i, j = 2.13860e+01, 0, 7
table(i,j), i, j = 2.14047e+01, 0, 8
table(i,j), i, j = 2.14243e+01, 0, 9
table(i,j), i, j = 2.14450e+01, 0, 10
table(i,j), i, j = 2.14669e+01, 0, 11
table(i,j), i, j = 2.14899e+01, 0, 12
table(i,j), i, j = 2.15142e+01, 0, 13
table(i,j), i, j = 2.15398e+01, 0, 14
table(i,j), i, j = 2.15666e+01, 0, 15
table(i,j), i, j = 2.16023e+01, 0, 16
table(i,j), i, j = 2.16324e+01, 0, 17
table(i,j), i, j = 2.16680e+01, 0, 18
table(i,j), i, j = 2.16879e+01, 0, 19
table(i,j), i, j = 2.17055e+01, 0, 20
table(i,j), i, j = 2.17412e+01, 0, 21
table(i,j), i, j = 2.17618e+01, 0, 22
table(i,j), i, j = 2.17834e+01, 0, 23
table(i,j), i, j = 2.18063e+01, 0, 24
table(i,j), i, j = 2.18370e+01, 0, 25
table(i,j), i, j = 2.18630e+01, 0, 26
table(i,j), i, j = 2.18902e+01, 0, 27
table(i,j), i, j = 2.19262e+01, 0, 28
table(i,j), i, j = 2.19537e+01, 0, 29
table(i,j), i, j = 2.19832e+01, 0, 30
table(i,j), i, j = 2.20005e+01, 0, 31
table(i,j), i, j = 2.20187e+01, 0, 32
table(i,j), i, j = 2.20398e+01, 0, 33
table(i,j), i, j = 2.20604e+01, 0, 34
table(i,j), i, j = 2.20823e+01, 0, 35
table(i,j), i, j = 2.21051e+01, 0, 36
table(i,j), i, j = 2.21295e+01, 0, 37
table(i,j), i, j = 2.21549e+01, 0, 38
table(i,j), i, j = 2.21817e+01, 0, 39
table(i,j), i, j = 2.22099e+01, 0, 40
table(i,j), i, j = 2.22421e+01, 0, 41
table(i,j), i, j = 2.22737e+01, 0, 42
table(i,j), i, j = 2.22915e+01, 0, 43
table(i,j), i, j = 2.23090e+01, 0, 44
table(i,j), i, j = 2.23272e+01, 0, 45
table(i,j), i, j = 2.23464e+01, 0, 46
table(i,j), i, j = 2.23665e+01, 0, 47
table(i,j), i, j = 2.23876e+01, 0, 48
table(i,j), i, j = 2.24096e+01, 0, 49
table(i,j), i, j = 2.24326e+01, 0, 50
table(i,j), i, j = 2.24566e+01, 0, 51
table(i,j), i, j = 2.24817e+01, 0, 52
table(i,j), i, j = 2.25079e+01, 0, 53
table(i,j), i, j = 2.25351e+01, 0, 54
table(i,j), i, j = 2.25635e+01, 0, 55
table(i,j), i, j = 2.25852e+01, 0, 56
table(i,j), i, j = 2.26005e+01, 0, 57
table(i,j), i, j = 2.26165e+01, 0, 58
table(i,j), i, j = 2.26330e+01, 0, 59
table(i,j), i, j = 2.26502e+01, 0, 60
table(i,j), i, j = 2.26681e+01, 0, 61
table(i,j), i, j = 2.26865e+01, 0, 62
table(i,j), i, j = 2.27056e+01, 0, 63
table(i,j), i, j = 2.27254e+01, 0, 64
table(i,j), i, j = 2.27459e+01, 0, 65
table(i,j), i, j = 2.27670e+01, 0, 66
table(i,j), i, j = 2.27888e+01, 0, 67
table(i,j), i, j = 2.28114e+01, 0, 68
table(i,j), i, j = 2.28346e+01, 0, 69
table(i,j), i, j = 2.28585e+01, 0, 70
table(i,j), i, j = 2.28807e+01, 0, 71
table(i,j), i, j = 2.28934e+01, 0, 72
table(i,j), i, j = 2.29065e+01, 0, 73
table(i,j), i, j = 2.29199e+01, 0, 74
table(i,j), i, j = 2.29337e+01, 0, 75
table(i,j), i, j = 2.29479e+01, 0, 76
table(i,j), i, j = 2.29624e+01, 0, 77
table(i,j), i, j = 2.29774e+01, 0, 78
table(i,j), i, j = 2.29927e+01, 0, 79
table(i,j), i, j = 2.30084e+01, 0, 80
table(i,j), i, j = 2.30244e+01, 0, 81
